status,reason_exclusion,title,abstract,doi,year,keyword_tags,source_db,original_file,dedup_key,priority_score,priority_bucket
maybe,,Optimal Operation of Emerging Flexible Resources Considering Sub-Hourly Flexible Ramp Product,"To deal with high variability of stochastic market operations and with the aim of assuring a feasible and economic operation under high renewable energy sources penetration, in this paper two applicable solutions are proposed: 1) the incorporation into the electricity market of emerging flexible resources, including demand response, bulk energy storages, and plug-in electric vehicle parking Lots considering their own specific characteristics; and 2) a new flexible ramp market in order to cope with sudden variations and guarantee the rampability of reserve capacity provided by a generation portfolio. On this basis, an integrated stochastic day-ahead market clearing model has been developed to solve the energy, reserve, and flexible ramp scheduling considering a real-time power balance problem, reflecting the 5 min.-by-5 min. renewable energy source and demand changes. Numerical tests are conducted on a modified IEEE RTS 24-bus and the obtained results validate the applicability of proposed model.",10.1109/TSTE.2017.2766088,2018,"planning,uc_ed,ev",planning,merged_dedup.csv,10.1109/tste.2017.2766088,9,medium
maybe,,A Stochastic Method for Prediction of the Power Demand at High Rate EV Chargers,"High rate (<;100 kW) electric vehicle chargers (HREVCs) are crucial for achieving the benefits of reduced CO2 and particulate emissions promised by EVs by enabling journey distances greater than the range of the vehicle. A method for predicting the expected demand pattern at these HREVCs is presented in this paper. This is critical to plan a network of chargers. This novel method uses the freely available traffic flow data and travel patterns extracted from the OpenStreetMap combined with a novel EV battery capacity prediction method, to find future HREVC usage patterns in the U.K. and their dependence on location and EV characteristics. This planning method can be replicated to find HREVC power demand for any location on the strategic road network in the U.K. and can be used in the analysis of the role of high rate EV charging in the wider energy system.",10.1109/TTE.2018.2831003,2018,"planning,uc_ed,ev",planning,merged_dedup.csv,10.1109/tte.2018.2831003,9,medium
maybe,,Design/construction and real estate stakeholder group,"In the last ten years of economic disease, architects, engineers and construction companies had been facing many and more revolutions to sustain growth and lead innovation in urban areas. Most of this innovations concern design, planning and P&CM as well as tools, regulations upgrade and protocols. All these innovations promote sustainability, efficiency and security, technological advances in materials and products, according with a 4.0 industrial revolution towards industrialized building systems. The Smart Cities lighthouse projects already demonstrate that solutions to integrate smart homes and buildings, smart grids (electricity, district heating, telecom, water, etc.), energy storage, electric vehicles, smart charging infrastructures and ICT platforms based on open specification, are feasible though expensive. On the other side different approaches are possible in built environment: urban regeneration and/or urban regeneration through cultural creativity and social inclusion, transition to ZEED, rehabilitation, reconstruction, recovering. The participants in the VRT are key note representatives of three European Design, Construction and Real Estate promoters of cities of tomorrow (Architects Council of Europe1, Federcasa2, and Planet Idea3). © 2018 Firenze University Press.",10.13128/Techne-23572,2018,"planning,uc_ed,ev",planning,merged_dedup.csv,10.13128/techne-23572,9,medium
maybe,,"Planning for variable renewable energy and electric vehicle integration under varying degrees of decentralization: A case study in Lusaka, Zambia","High urbanization rates, decentralized solar photovoltaic growth, and transportation electrification are changing the electricity planning landscape across Sub-Saharan Africa. This paper explores the operational implications of variable renewable energy and electric vehicle integration at the city scale. A production cost dispatch model is applied to Lusaka, Zambia's capital, whose largely hydro-based electricity system is currently facing shortfalls due to population and economic growth and climate change. The results demonstrate that variable renewable energy penetration and decentralization are important levers for managing greenhouse gas emissions, while the choice of electric vehicle charging policy has significant cost implications. Due to Zambia's flexible hydro assets and potential pumped hydro storage capacity, large penetrations of centralized solar photovoltaic energy can be integrated with low curtailment rates, regardless of electric vehicle charging policy. The high curtailment rates (>10%) and increased greenhouse gas emissions associated with non-export solar PV penetrations greater than 35% can be mitigated with flexible loads, such as electric vehicle charging, that is strategically shifted to coincide with high-resource periods of the day. Without active electric vehicle charging management, large peaking capacity is required to satisfy demand spikes. Conversely, system-optimized vehicle-to-grid charging eliminates the need for additional storage infrastructure thereby mitigating system costs.",https://doi.org/10.1016/j.energy.2018.03.073,2018,"planning,uc_ed,ev",planning,merged_dedup.csv,https://doi.org/10.1016/j.energy.2018.03.073,9,medium
maybe,,Effects of electric vehicles on the spot market price,"In this paper we investigate the impact of different electric vehicle charging strategies on spot market power prices for the case of Germany. We also provide a detailed analysis of uncertainties resulting from vehicle-to-grid (V2G), the most flexible charging option. Since the integration of renewable energy sources requires flexibility, we compare V2G with two competing systemic flexibility options provided by highly flexible power plants and resulting from EU high voltage grid expansion, respectively. In all cases we find that V2G has by far the most significant impact on prices, mainly smoothing them, while reducing, for example, the surplus electricity from renewable energy sources. V2G also has the strongest influence on prices compared to the systemic flexibility options of more flexible power plants or network expansion. In addition, we show that it is important to take the structural difference between working days and weekends into account. Especially on weekend days, which are usually characterized by low power demand, V2G raises power prices the most. Finally, the price effects are accompanied by a saturation effect, which is already noticeable in the German case at two million vehicles.",https://doi.org/10.1016/j.energy.2018.07.180,2018,"planning,uc_ed,ev",planning,merged_dedup.csv,https://doi.org/10.1016/j.energy.2018.07.180,9,medium
maybe,,Software-Defined Electric Vehicle (EV)-to-EV Charging Framework With Mobile Aggregator,"Even though electric vehicle (EV)-to-EV charging has the potential to overcome the inconvenience due to a shortage of electric charging stations, its distributed and dynamic nature makes it difficult to match charging EV (C-EV) and discharging EV (D-EV). In this article, we propose a software-defined EV-to-EV charging framework (SD-E2EC) with mobile aggregators, in which, on the basis of the collected information in a global view, the charging controller determines the charging location, monetary cost for C-EV, and monetary reward for D-EV. To maximize the revenue of the operator of SD-E2EC, we formulate a joint optimization problem of determining the appropriate charging location, monetary cost, and reward. As a practical solution to the problem, we propose a highly acceptable pair decision (HAPD) algorithm. Extensive simulation results demonstrate that HAPD can achieve up to 129% revenue (compared to the conventional method using fixed aggregators) while maintaining the waiting time below a certain level.",10.1109/JSYST.2023.3240509,2023,ev,planning,merged_dedup.csv,10.1109/jsyst.2023.3240509,8,medium
maybe,,Design of a Low-Power and Area-Efficient LDO Regulator Using a Negative-R-Assisted Technique,"To mitigate the non-ideal virtual ground at the feedback node of a low dropout (LDO) regulator, this brief presents an LDO with an off-chip capacitor that uses a negative-R assisted technique, which enhances its performance, including load/line regulation and power supply rejection (PSR). This technique enables the LDO to achieve improved performance despite the small size of the pass transistor, resulting in low-power and area-efficient LDO regulators. The proposed negative-R-assisted LDO provides 100 mA, with load regulation of 0.09 mV/mA, line regulation of 6 mV/V, and PSR of -31 dB. The proposed negative-R-assisted LDO was implemented with 150 nm transistors in a 28 nm standard CMOS process with an active area of 4, $200~\mu \text{m}\mathrm {^{2}}$ . The proposed LDO achieves a superior figure-of-merit (FoM) of 13.5 ps (FoM1) and 0.057 ps $\cdot \mathrm {mm^{2}}$ (FoM2).",10.1109/TCSII.2023.3289497,2023,ev,planning,merged_dedup.csv,10.1109/tcsii.2023.3289497,8,medium
maybe,,Multi-Stage Reconfigurable RF-DC Converter With Deep-n-Well Biasing Using Body-Isolated MOSFET in 180-nm BCDMOS Process,This brief proposes a multi-stage RF-DC converter using body isolation MOSFET with self-biasing at deep- ${n}$ -well of NMOS. Deep- ${n}$ -wells of NMOSs are connected to final stage DC voltage of multi-stage rectifier to apply highest reverse bias for minimizing the leakage current by the body diode formed between ${p}$ -well and deep- ${n}$ -well in NMOSs. The deep- ${n}$ -well biasing contributes to preserving charges collected in the body and results in improving output voltage and power conversion efficiency when multi-stage rectifiers are connected in series. The proposed circuit is fabricated in a 180-nm BCDMOS process with the chip area of 1.24 mm 2. A maximum power conversion efficiency of 57% was obtained at an input of 1-dBm and the output voltage was about 1.4 V at 915MHz RF input. The minimum operating input power is about −10dBm.,10.1109/TCSII.2023.3290178,2023,ev,planning,merged_dedup.csv,10.1109/tcsii.2023.3290178,8,medium
maybe,,A Passive Sensing-Wireless Transmitting Scheme Demonstrated by Integrating a Magnetic Cantilever With a Microstrip Patch for DC Current Monitoring,"Current health monitoring and early warning in rapidly growing electric vehicles (EVs) and smart grids (SGs) are facing significant challenges to urgent demands of real-time, passive, as well as wireless detection. In this article, a passive sensing-wireless transmitting scheme is proposed to synchronously realize passive sensing and wireless transmitting of signals in dc current monitoring. A dc current sensing theory with piecewise-constant characteristics is established to support the above scheme. A dc galvanometer, mainly composed of a microstrip patch integrated magnetic cantilever, is developed and fabricated to demonstrate the proposed scheme and the established theory. When the applied dc current ranges from 0 to 16 A, the maximum detection sensitivity of 12.19 ppm/A is experimentally obtained, while a higher detection sensitivity can be theoretically achieved via adjusting sensing performance relevant coefficients. A miniaturized microstrip patch, with an H-slotted bow-tie geometry, down to 34.12% of the commonly utilized rectangle one, is designed to meet the different needs of various industrial scenarios. The proposed passive sensing-wireless transmitting scheme and the developed dc galvanometer are expected to provide a new solution to health monitoring and early warning in EVs and SGs.",10.1109/TIM.2023.3270976,2023,ev,planning,merged_dedup.csv,10.1109/tim.2023.3270976,8,medium
maybe,,Risk-Aware Operation Modeling for Ride-Hailing Fleet in Order Grabbing Mode: A Distributional Reinforcement Learning Approach,"With the development of mobility on-demand and transportation electrification technologies, electric vehicle (EV)-based ride-hailing fleets are playing an increasingly important role in the urban ground transportation system. Due to the stochastic nature of order request arrival and electricity price, there exists decision-making risks for ride-hailing EVs operated in order grabbing mode. It is important to investigate their risk-aware operation and model their impact on fleet charging demand and trajectory. In this paper, we propose a distributional reinforcement learning framework to model the risk-aware operation of ride-hailing EVs in order grabbing mode. First, we develop a risk quantification scheme based on the dual theory of choices under risk. Then, we combine Implicit Quantile Network, distorted quantile sampling, and distributional temporal difference learning methods to capture the intrinsic uncertainties and depict the risk-aware EV operation decisions. The proposed framework can provide a more accurate spatial-temporal portrayal of the charging demand and fleet management results. The real-world data from Haikou city is used to illustrate and verify the effectiveness of the proposed scheme.",10.1109/TSG.2023.3237574,2023,ev,planning,merged_dedup.csv,10.1109/tsg.2023.3237574,8,medium
maybe,,Modeling and simultaneous management of electric vehicle penetration and demand response to improve distribution network performance,"The usage of electric vehicles is daily increasing. It is predicted that the penetration of electric vehicles in the electrical network will grow steadily during the next few years. This growth of penetration causes major challenges for power system users, especially the distribution network. Firstly, increasing load consumption, especially during peak hours, and secondly, increasing the cost of developing a network to provide load, along with the operation moved away from the optimum point, are the major challenges of the penetration of electric vehicles. In this research, a solution is proposed not only to resolve these challenges but also to make an opportunity to improve the network parameters. In this study, the charging and discharging strategy along with two price-based and voltage-based load management programs are proposed to manage the penetration of electric vehicles for economic and technical purposes. The proposed plan is implemented by GAMS and MATLAB software on the distribution network, and finally, the results are evaluated.",10.1007/s00202-020-01083-7,2021,"grid,ev",planning,merged_dedup.csv,10.1007/s00202-020-01083-7,8,medium
maybe,,Temporal city-scale matching of solar photovoltaic generation and electric vehicle charging,"The number of electric vehicles (EVs) and solar photovoltaic panels (PVs) are rapidly increasing in many power grids. An important emerging challenge is managing their less desirable consequences (e.g. grid instability and peak load), particularly in urban environments. We present a solution that matches the temporal nature of PV generation and EV charging. This solution is a simple coordination strategy for EV charging which minimally affects EV availability for drivers while maximizing the PV electricity generation absorbed by EV batteries. The strategy is benchmarked with high-resolution data from a medium-sized European city. We find that this coordination provides large benefits compared to commonly-observed uncoordinated charging patterns across seasons and PV and EV integration levels. With charging coordination, almost 71%–92% of the EV charging load can be provided by solar panels in the summer. However, winter's lower solar irradiance results in a larger range of possibilities (13%–76%), with the exact value depending on the combination of PV and EV integration level. The gains compared to uncoordinated charging are generally highest in winter and similarly vary based on PV and EV integration levels (from 5 to 63 percentage points). Additionally, these benefits do not appear to come at a significant cost to EV availability for drivers. © 2020 The Authors",10.1016/j.apenergy.2020.116160,2021,"grid,ev",planning,merged_dedup.csv,10.1016/j.apenergy.2020.116160,8,medium
maybe,,Evaluating Multitimescale Response Capability of EV Aggregator Considering Users’ Willingness,"With the wide deployment of charging piles and the development of vehicle-to-grid technology, electric vehicles (EVs) will have more opportunities to participate in the operation and scheduling of electric power system through the EV aggregator (EVA), an intermediate agent between the power grid and EV users. Quantitatively evaluating the response capability (RC) of EVA, i.e., charging and discharging power ranges, is of fundamental importance for its trading with the operator of power grid. This article proposes a user-aware method to obtain a more accurate range of multitimescale RC considering the response willingness of EV users. First, a temporal RC evaluation model of a single EV considering charge-discharge state and state of charge (SOC) is established. Second, based on the user psychology model, which reflects the relationship between users' responsivity and incentive price, a multitimescale RC evaluation model of EVA considering users' willingness is built. The day-ahead RC of EVA is evaluated by the state prediction data of EVs. According to the control strategy which considers response time and SOC indicators comprehensively, the RC evaluation is updated intraday. Finally, using the statistical data from the EU MERGE project, the effectiveness of the proposed evaluation model is verified, and the impact of incentive price and scheduling time scale on the RC of EVA are analyzed. The results indicate that the proposed model can effectively track the scheduling goals of the system and realize the dynamic update of the RC of EVA.",10.1109/TIA.2021.3081402,2021,"grid,ev",planning,merged_dedup.csv,10.1109/tia.2021.3081402,8,medium
maybe,,Dynamic Event-Based Model Predictive Load Frequency Control for Power Systems Under Cyber Attacks,"This article is concerned with the load frequency control (LFC) for the multi-area power system (MAPS) in the presence of cyber-attacks and disturbances. A resilient model predictive control (RMPC) strategy combined with the mixed $H_{2} /H_{\infty } $ performance index and dynamic event-triggered mechanism (DETM) is developed by using the cone complementarity linearization algorithm and the linear matrix inequality technique. With the application of $H_{2} /H_{\infty } $ performance index, the resilience of the controlled MAPS is achieved and the cyber-attacks launched on the MAPS can be dealt with effectively. The goal of the DETM is to enhance the communication efficiency by interrupting the communication of the MAPS, the triggering condition of which utilizes the internal dynamic variable. Moreover, rigorous derivations on the recursive feasibility of the RMPC are given. Finally, a MAPS is given to illustrate the validity of the presented control strategy.",10.1109/TSG.2020.3022094,2021,"grid,ev",planning,merged_dedup.csv,10.1109/tsg.2020.3022094,8,medium
maybe,,Flexibility Planning of Distributed Battery Energy Storage Systems in Smart Distribution Networks,"The deployment of batteries in the distribution networks can provide an array of flexibility services to integrate renewable energy sources (RES) and improve grid operation in general. Hence, this paper presents the problem of optimal placement and sizing of distributed battery energy storage systems (DBESSs) from the viewpoint of distribution system operator to increase the network flexibility. The problem is formulated as an optimization framework wherein the objective function is to minimize the annualized sum of investment costs and operational costs of DBESSs while it is constrained to power flow, DBESS and RES constraints as well as distribution network operation limits. In addition, while the problem model is as nonlinear programming, this paper suggests an equivalent linear programming model for all constraints and quadratic formulation for the objective function to reach the global optimal solution with low error calculation. In the next step, the Benders decomposition approach is deployed to acquire better calculation speed. Finally, the proposed problem is applied to 19-bus LV CIGRE benchmark grid by GAMS software to investigate the capability of the model.",10.1007/s40998-019-00261-z,2020,"planning,grid",planning,merged_dedup.csv,10.1007/s40998-019-00261-z,8,medium
maybe,,A Control Approach Integrating Electric Vehicle Charger and Dynamic Response of Demand-Side Resource Aggregators,"Regardless of whether level 1, level 2, or dc fast charging, several methods are under development or available as an aftermarket option for Plug-in electric vehicles (EVs). While confining the charging behavior of EVs to low-load periods is difficult, it leads to significant and uncertain load peaks and valleys in the utility power network. Therefore, this paper proposes a new method for an electric vehicle charger. The proposed charging method involves power supervisory characteristics on the basis of the paradigm of a constant-current and a constant-voltage (CC-CV) charger so that the external commands from the demand-side resource aggregator in the smart grid can be executed. In the method, first, a feedback loop is included in the controller to formulate the relationship between battery voltage and charging power as a quadratic concave downward polynomial. The controlled output power at the beginning of constant voltage charging is then set to the maximum value of the quadratic polynomial because the charging power requirement near this point is closed to the highest. Hence, if the charging power is lower than the allowable maximum power, the proposed charger is determined to have followed the traditional CC-CV charging steps. On contrast, the proposed circuit launches the power control loop when the actual charging power is beyond the maximum power limitation of aggregator. The proposed charger can keep the power consumption inside an allowable range of aggregator. That is the power consumption at the EV charging sites becomes directly programmable by their aggregators. The proposed method is examined by conducting an interactive test of a remote energy management system and the proposed controller. The results revealed that the proposed method provide an easy method to dynamically control consumption pattern of the EV charging for demand-side power management.",10.1007/s42835-020-00400-1,2020,"uc_ed,ev",planning,merged_dedup.csv,10.1007/s42835-020-00400-1,8,medium
maybe,,An integrated and reconfigurable hybrid AC/DC microgrid architecture with autonomous power flow control for nearly/net zero energy buildings,"With the ever-increasing of population and economy worldwide, buildings have become major energy consumers and greenhouse gas (GHG) emitters. The hybrid AC/DC microgrid is a promising alternative for existing power distribution systems to achieve the goal of nearly/net zero energy buildings (nZEBs). However, the increasing demand for compact structure, seamless integration of distributed generators (DGs) and loads, as well as more control flexibility of hybrid microgrids cannot be adequately satisfied by conventional grid architectures. In view of this, an integrated and reconfigurable hybrid AC/DC microgrid architecture with its hierarchical control strategy is proposed in this paper. Firstly, a novel interlinking converter named smart interlinking unit (SIU) is presented, which can provide multiple AC/DC interfaces and diverse operation modes with various control functionalities. Secondly, the SIU-based hybrid microgrid architecture and its hierarchical control structure are established. The dedicated interfaces and cluster controllers for electric vehicles (EVs) facilitate the implementation of centralized vehicle-to-grid (V2G) service. Thirdly, a hierarchical control strategy of SIU, which involves local control in primary control level and power flow control in secondary control level, is introduced to realize coordinated operation of microgrid. The model of the proposed hybrid microgrid architecture is built, and the simulation results demonstrate that the microgrid architecture and hierarchical control strategy can achieve a reliable and coordinated system operation under various kinds of scenarios. Additionally, the mutual power support between AC and DC sub-grids is realized with increased utilization and local consumption of renewable energy resources (RESs). © 2020 Elsevier Ltd",10.1016/j.apenergy.2020.114610,2020,"uc_ed,ev",planning,merged_dedup.csv,10.1016/j.apenergy.2020.114610,8,medium
maybe,,From residential electric load profiles to flexibility profiles – A stochastic bottom-up approach,"This paper presents a stochastic bottom-up model for flexibility in the residential electric load profile. The model accounts for user-behaviour and all relevant technologies, characterising their diversity in sizing and controller settings. The flexibility of technology is mapped into a linear electrical storage equivalent model, which is parameterised on-the-fly during simulation of the load profiles. Using a linear storage representation makes it suitable for optimisation methods that are commonly used in optimal controls. The model is used to study the flexibility of individual technologies as well as of a residential area in Germany taking into account technology penetration rates. The results indicate that EV and PV battery systems offer the largest values of switchable power and storage capacity. However when technology penetration rates are taken into account, heat pumps emerge as a major provider of flexibility. © 2020 Elsevier B.V.",10.1016/j.enbuild.2020.110133,2020,"planning,ev",planning,merged_dedup.csv,10.1016/j.enbuild.2020.110133,8,medium
maybe,,Optimal sizing and power schedule in PV household-prosumers for improving PV self-consumption and providing frequency containment reserve,"This paper presents a methodology for jointly optimizing the sizing and power management of PV household-prosumers, namely, photovoltaic (PV) power, electric vehicle charging load (EVCL), household consumption load (HCL), battery bank (BB), and power converters. The optimization includes PV self-consumption enhancement and frequency containment reserve (FCR). This innovative model uses an annual techno-economic assessment to calculate the total costs and revenue by means of the teaching-learning-based optimization (TLBO) algorithm. The assessment of BB aging takes into account the charge/discharge power as well as the depth of discharge (DOD). This methodology is applied to Spanish PV household-prosumers. Results are obtained for scenarios involving PV, EV, and BB. Moreover, the PV household-prosumer approximated the smart user concept by providing FCR service. The scenarios envisaged examined potential revenues based on markets (day-ahead and FCR market) and their influence on profitability. The results of this study confirmed that BB is a cost-effective way of enhancing PV self-consumption by decreasing the levelized cost of electricity (LCOE). In fact, when FCR provision was added, there was a significant increase in the total revenue with a relatively low impact on BB aging. © 2019 Elsevier Ltd",10.1016/j.energy.2019.116554,2020,"planning,ev",planning,merged_dedup.csv,10.1016/j.energy.2019.116554,8,medium
maybe,,On the development of organized nodal local energy markets and a framework for the TSO-DSO coordination,"In this paper we propose a market design for implementing organized nodal electricity markets for the distribution grid. Distribution System Operators (DSOs) are expected to manage a massive penetration of Distributed Energy Resources (DERs), such as Renewable Energy Resources (RES), Electric Vehicles (EVs), Storage and Demand response. A Day Ahead Market (DAM) and a Real-Time Market (RTM) is proposed to optimize and clear offers and bids submitted by the DERs. A Mixed Integer Programming (MIP) Security Constrained Unit Commitment (SCUC) and a Security Constrained Economic Dispatch (SCED) iterates with a detailed asymmetric and unbalanced three-phased Distribution Power Flow (DPF) to enforce all constraints in the distribution grid. The solution produces Distribution Locational Marginal Prices (DLMPs) for all phases at every node of the distribution grid. A general framework for the coordination of the DSO with the ISO/TSO markets is also presented as an integral part of the proposed multi-level energy market design. The proposed new methodology has been applied to an actual large-scale distribution system. Numerous simulation scenarios have been executed to prove the validity of the proposed approach. In this paper a simple small subset of the actual distribution system is selected to illustrate the proposed methodology. © 2020 Elsevier B.V.",10.1016/j.epsr.2020.106810,2020,"uc_ed,ev",planning,merged_dedup.csv,10.1016/j.epsr.2020.106810,8,medium
maybe,,Opportunity mapping for urban scale renewable energy generation,"As part of a project awarded to Glasgow City Council by Innovate UK, a GIS-based Geospatial Opportunity Mapping (GOMap) tool was developed to enable the identification of land throughout the city of Glasgow that is both policy unconstrained and technically feasible in relation to the possible future deployment of Solar Photovoltaic Power Stations (PVPS). To evaluate the suitability of a specific site, two sets of constraints are considered: one addresses the technical aspects that may constrain the economically achievable power capacity; the other addresses the policy aspects that may affect the likelihood of receiving planning permission for an otherwise technically feasible scheme. Overall technical and policy ratings are determined and the outcome displayed on a 10 m × 10 m grid across the city. The output maps allow users to determine the overall suitability of any given site and identify the specific technical or policy aspects that might impede a proposed deployment. Application of GOMap to the city of Glasgow indicated that the potential contribution of deploying PVPS on unconstrained Vacant and Derelict Land is equivalent to the annual heating energy requirement of 21.8% of dwellings in the hard-to-heat category. This finding is significant in relation to the Scottish Government's energy strategy that calls for the electrification of building heating in a manner that alleviates fuel poverty. Alternatively, the generated energy is equivalent to 26.6% of the energy requirement of Glasgow's car fleet if this was converted to electric vehicles. The paper describes the scoring and weighting methods as applied to the policy and technical aspects and their underlying factors, and presents the outcome of an application of GOMap to quantify the PVPS potential for the city of Glasgow. GOMap is made available under an open source licence and is free to download and apply. © 2020",10.1016/j.renene.2020.08.060,2020,"planning,ev",planning,merged_dedup.csv,10.1016/j.renene.2020.08.060,8,medium
maybe,,"Electric vehicle charging station locations: Elastic demand, station congestion, and network equilibrium","Battery-only electric vehicles (BEVs) generally offer better air quality through lowered emissions, along with energy savings and security. The issue of long-duration battery charging makes charging-station placement and design key for BEV adoption rates. This work uses genetic algorithms to identify profit-maximizing station placement and design details, with applications that reflect the costs of installing, operating, and maintaining service equipment, including land acquisition. Fast electric vehicle charging stations (EVCSs) are placed across a congested city's network subject to stochastic demand for charging under a user-equilibrium traffic assignment. BEV users’ station choices consider endogenously determined travel times and on-site charging queues. The model allows for congested-travel and congested-station feedback into travelers’ route choices under elastic demand and BEV owners’ station choices, as well as charging price elasticity for BEV charging users. Boston-network results suggest that EVCSs should locate mostly along major highways, which may be a common finding for other metro settings. If 10% of current EV owners seek to charge en route, a user fee of $6 for a 30-min charging session is not enough for station profitability under a 5-year time horizon in this region. However, $10 per BEV charging delivers a 5-year profit of $0.82 million, and 11 cords across 3 stations are enough to accommodate a near-term charging demand in this Boston-area application. Shorter charging sessions, higher fees, and/or allowing for more cords per site also increase profits generally, everything else constant. Power-grid and station upgrades should keep pace with demand, to maximize profits over time, and avoid on-site congestion. © 2019 Elsevier Ltd",10.1016/j.trd.2019.11.008,2020,"planning,ev",planning,merged_dedup.csv,10.1016/j.trd.2019.11.008,8,medium
maybe,,Clean energy and transport pathways for islands: A stakeholder analysis using Q method,"Introducing sustainable ways to use energy and transport resources is of paramount importance for creating pathways to more liveable futures. Islands not interconnected to the main grid offer, because of their typically small size, short point-to-point travel distances that suit better than most landscapes the range limitations of today's electromobile eco-systems. This makes them a unique test-bed that may assist researchers, businesses and policy-makers in developing a better understanding of the diverse opportunities and challenges that come with supporting electric-drive vehicle (EV) infrastructure investments that actively prioritise renewable energy sources (RES). This paper reports the findings of a Q method study that looks into the attitudes of 44 key stakeholders that have a thorough theoretical and empirical knowledge of the existing power and mobility portfolios in such islandic landscapes. Our analysis identifies and presents three distinct groups of stakeholders with different priorities and visions: the ‘Tech Enthusiasts’, the ‘Transform Transport First Supporters’ and the ‘Fiscal Focus Executives’. All our respondents agree on the need for radically transforming the current transport-energy nexus offering. They identify the importance of integrated and clean solutions and recognise that support of pilot applications is more critical than research and development (R&D). They also expect technological breakthroughs to increase market maturities and reduce renewable energy production costs and feel that end-users are still hesitant to buy EVs and need incentives to do so. © 2019 The Authors",10.1016/j.trd.2019.11.009,2020,"uc_ed,ev",planning,merged_dedup.csv,10.1016/j.trd.2019.11.009,8,medium
maybe,,Willingness to accept values for vehicle-to-grid service in South Korea,"Under the new climate-change regime, electric vehicles (EVs) have received particular attention for their ability to help mitigate greenhouse gas emissions. The government is looking to implement a vehicle-to-grid (V2G) service for EV use. The present study estimates the economic value of a V2G service, adopting the contingent valuation approach. An online contingent valuation oriented survey of 1007 interviewees was conducted for deriving their willingness-to-accept for the service. The mean willingness-to-accept estimate was achieved as KRW 9821 (USD 8.83) per month, per vehicle; thus, the estimated annual benefit amounted to KRW 117,852 (USD 106.01). The findings can offer a valuable guideline for determining the economic feasibility of a V2G service. From a management perspective, the results can help primary stakeholders decide the optimal price level for that service. © 2020 Elsevier Ltd",10.1016/j.trd.2020.102487,2020,"uc_ed,ev",planning,merged_dedup.csv,10.1016/j.trd.2020.102487,8,medium
maybe,,Electric vehicle parking lots as a capacity expansion option in distribution systems: a mixed-integer linear programing-based model,"Plug-in electric vehicles (PEVs) are considered as innovative solutions to achieve sustainable development. The installation of PEV parking lots is the main requirement for using PEVs. Another requirement is the expansion of the distribution system to meet a portfolio of demands with different attributes including parking lots. In this study, an innovative framework for integration of parking lots in distribution system planning (DSP) problem is presented. The storage capability of gridable parking lots (GPLs) is used to postpone investments in distribution system expansion. To this end, first, a novel stochastic GPL allocation model is proposed in which GPLs can act as charging stations and storage elements. Then, an integrated model for DSP problem is presented considering different objectives of distribution system company and GPL owners. Finally, an efficient linearisation lemma is applied to solve the proposed DSP model. The numerical studies demonstrate the proficiency of the proposed DSP model.",10.1049/iet-est.2018.5062,2020,"planning,ev",planning,merged_dedup.csv,10.1049/iet-est.2018.5062,8,medium
maybe,,Use of demand response for voltage regulation in power distribution systems with flexible resources,"In low-voltage power distribution systems with high penetration of photovoltaics (PVs) generation and electric vehicles (EVs), the over-voltage problem arises at times because of large PV generation, and under-voltage problem also arises sometimes because of simultaneous charging of massive EVs. Over- and under-voltage problems lead to more difficulties in achieving voltage regulation. Demand response (DR) is expected to be promising and cost-effective in promoting smart grids, and hence, the utilisation of flexible resources (FRs) through DR can be helpful for distribution system voltage regulation. This study introduces a hierarchical control structure of a community energy management system (CEMS) and multiple sub-CEMSs to apply an FR-based two-stage voltage regulation technique. In the first stage, i.e. the day-ahead scheduling stage, each sub-CEMS optimises the FRs' schedules for minimising customers' electricity cost and network voltage violation times. In the second stage, i.e. the real-time operation stage, the voltage sensitivity-based FRs' shifting method is proposed to eliminate network voltage violations caused by errors of estimated day-ahead data. The proposed models and methods are verified based on a realistic distribution system in Japan, where voltage violations, customer electricity cost and a number of on-load tap changer tap operations are proved to be reduced.",10.1049/iet-gtd.2019.1170,2020,"uc_ed,ev",planning,merged_dedup.csv,10.1049/iet-gtd.2019.1170,8,medium
maybe,,Novel fast forecasting method for nodal voltage violations,"With the increase penetration of new energy and electric vehicles (EVs), the nodal voltage violations (NVVs) problem is widely concerned. Voltage predictive regulation methods can prevent NVVs and improve the performance of traditional voltage control. A fast and reliable forecasting method for NVVs is a key requirement to support this application. However, it is time-consuming to forecast NVVs using a Monte Carlo simulation-based probabilistic load flow method and the traditional deterministic method based on load forecasting has low reliability due to it not considering the uncertainty of load forecasting errors. A novel fast forecasting method for NVVs with shorter computational time and higher reliability is proposed. In the proposed method, the uncertainty of the load forecasting is taken into account and the impact of active/reactive power change on NVVs can be quantified like the traditional deterministic method. Thus, this method can assist in correcting voltage regulation plans so that voltage constraints can be satisfied as much as possible. Finally, the IEEE 69-bus test system and real historical load series are used to validate the effectiveness of the proposed method.",10.1049/iet-gtd.2020.0363,2020,"uc_ed,ev",planning,merged_dedup.csv,10.1049/iet-gtd.2020.0363,8,medium
